,player_name,player_height,Pos,3P%,3PA,Season
101750,Andrew Wiggins,200.66,PF,0.38,5.2,2020
101751,Andrew Wiggins,200.66,SF,0.393,5.5,2021
101752,Andre Roberson,200.66,SG,0.154,0.3,2013
101753,Andre Roberson,200.66,SG,0.247,1.3,2014
101754,Andre Roberson,200.66,SG,0.311,1.5,2015
101755,Andre Roberson,200.66,SF,0.245,2.3,2016
101756,Andre Roberson,200.66,SG,0.222,0.9,2017
101757,Andre Roberson,200.66,SF,0.214,2.0,2019
101758,Andre Roberson,200.66,SG,0.125,1.6,2020
101759,Cody Martin,195.58,SF,0.234,1.6,2019
101760,Cody Martin,195.58,SF,0.276,1.1,2020
101761,Cody Martin,195.58,SF,0.384,2.2,2021
101767,Cody Zeller,213.36,C,0.273,0.4,2018
101768,Cody Zeller,213.36,C,0.24,1.3,2019
101769,Cody Zeller,213.36,C,0.143,0.6,2020
101771,Collin Sexton,185.42,PG,0.402,3.6,2018
101772,Collin Sexton,185.42,PG,0.38,3.9,2019
101773,Collin Sexton,185.42,SG,0.371,4.4,2020
101774,Collin Sexton,185.42,SG,0.244,4.1,2021
101775,Doug McDermott,200.66,SF,0.317,1.1,2014
101776,Doug McDermott,200.66,SF,0.425,3.2,2015
101777,Doug McDermott,200.66,SF,0.37,3.2,2016
101778,Doug McDermott,200.66,SF,0.373,3.4,2016
101779,Doug McDermott,200.66,SF,0.362,2.6,2016
101780,Doug McDermott,200.66,SF,0.426,2.7,2017
101781,Doug McDermott,200.66,SF,0.387,2.5,2017
101782,Doug McDermott,200.66,SF,0.494,3.0,2017
101783,Doug McDermott,200.66,SF,0.408,2.7,2018
101784,Doug McDermott,200.66,PF,0.435,4.3,2019
101785,Doug McDermott,200.66,PF,0.388,4.3,2020
101786,Doug McDermott,200.66,PF,0.422,5.0,2021
101787,Dorian Finney-Smith,200.66,PF,0.293,2.4,2016
101788,Dorian Finney-Smith,200.66,PF,0.299,3.2,2017
101789,Dorian Finney-Smith,200.66,SF,0.311,3.1,2018
101790,Dorian Finney-Smith,200.66,PF,0.376,4.3,2019
101791,Dorian Finney-Smith,200.66,PF,0.394,5.0,2020
101792,Dorian Finney-Smith,200.66,PF,0.395,5.4,2021
101793,Donte DiVincenzo,193.04,SG,0.265,3.1,2018
101794,Donte DiVincenzo,193.04,SG,0.336,3.7,2019
101795,Donte DiVincenzo,193.04,SG,0.379,5.2,2020
101796,Donte DiVincenzo,193.04,SG,0.339,5.2,2021
101797,Donte DiVincenzo,193.04,SG,0.284,4.4,2021
101798,Donte DiVincenzo,193.04,SG,0.368,5.8,2021
101803,Donovan Mitchell,185.42,SG,0.34,7.0,2017
101804,Donovan Mitchell,185.42,SG,0.362,6.7,2018
101805,Donovan Mitchell,185.42,SG,0.366,6.9,2019
101806,Donovan Mitchell,185.42,PG,0.386,8.7,2020
101807,Donovan Mitchell,185.42,SG,0.355,9.8,2021
101808,Domantas Sabonis,210.82,PF,0.321,2.0,2016
101809,Domantas Sabonis,210.82,C,0.351,0.5,2017
101810,Domantas Sabonis,210.82,C,0.529,0.2,2018
101811,Domantas Sabonis,210.82,PF,0.254,1.1,2019
101812,Domantas Sabonis,210.82,PF,0.321,2.6,2020
101813,Domantas Sabonis,210.82,C-PF,0.312,2.0,2021
101814,Domantas Sabonis,210.82,C,0.324,2.3,2021
101815,Domantas Sabonis,210.82,PF,0.235,1.1,2021
101816,Dion Waiters,190.5,SG,0.31,3.3,2012
101817,Dion Waiters,190.5,SG,0.368,3.6,2013
101818,Dion Waiters,190.5,SG,0.297,3.1,2014
101819,Dion Waiters,190.5,SG,0.256,2.6,2014
101820,Dion Waiters,190.5,SG,0.319,3.4,2014
101821,Dion Waiters,190.5,SG,0.358,3.1,2015
101822,Dion Waiters,190.5,SG,0.395,4.7,2016
101823,Dion Waiters,190.5,SG,0.306,5.7,2017
101824,Dion Waiters,190.5,SG,0.377,6.6,2018
101825,Dion Waiters,190.5,SG,0.319,4.7,2019
101826,Dion Waiters,190.5,SG,0.471,5.7,2019
101827,Dion Waiters,190.5,SG,0.233,4.3,2019
101828,Dragan Bender,213.36,PF,0.277,2.3,2016
101829,Dragan Bender,213.36,PF,0.366,3.9,2017
101830,Dragan Bender,213.36,PF,0.218,2.2,2018
101831,Dragan Bender,213.36,PF-C,0.349,2.7,2019
101832,Dragan Bender,213.36,C,0.444,1.3,2019
101833,Dragan Bender,213.36,PF,0.324,3.8,2019
101834,Dillon Brooks,200.66,SF,0.356,3.2,2017
101835,Dillon Brooks,200.66,SF,0.375,2.2,2018
101836,Dillon Brooks,200.66,SG,0.358,5.6,2019
101837,Dillon Brooks,200.66,SF,0.344,5.6,2020
101838,Dillon Brooks,200.66,SF,0.309,4.7,2021
101839,Dewan Hernandez,208.28,C,0.5,0.3,2019
101840,Devonte' Graham,185.42,PG,0.281,2.6,2018
101841,Devonte' Graham,185.42,PG,0.373,9.3,2019
101842,Devonte' Graham,185.42,PG,0.375,8.7,2020
101843,Devonte' Graham,185.42,PG,0.341,7.4,2021
101847,Devon Hall,195.58,PG,0.235,1.5,2019
101848,Devin Booker,195.58,SG,0.343,3.8,2015
101849,Devin Booker,195.58,SG,0.363,5.2,2016
101850,Devin Booker,195.58,SG,0.383,7.1,2017
101851,Devin Booker,195.58,SG,0.326,6.5,2018
101852,Devin Booker,195.58,SG,0.354,5.7,2019
101853,Devin Booker,195.58,SG,0.34,5.5,2020
101854,Devin Booker,195.58,SG,0.383,7.0,2021
101855,Derrick White,193.04,PG,0.615,0.8,2017
101856,Derrick White,193.04,PG,0.338,2.1,2018
101857,Derrick White,193.04,SG,0.366,3.2,2019
101858,Derrick White,193.04,SG,0.346,6.8,2020
101859,Derrick White,193.04,SG,0.312,4.9,2021
101860,Derrick White,193.04,SG,0.314,5.3,2021
101861,Derrick White,193.04,SG,0.306,4.3,2021
101869,Dewayne Dedmon,213.36,C,0.355,2.3,2017
101870,Dewayne Dedmon,213.36,C,0.382,3.4,2018
101871,Dewayne Dedmon,213.36,C,0.206,2.4,2019
101872,Dewayne Dedmon,213.36,C,0.197,2.1,2019
101873,Dewayne Dedmon,213.36,C,0.222,3.6,2019
101874,Dewayne Dedmon,213.36,C,0.2,0.3,2020
101875,Dewayne Dedmon,213.36,C,0.404,0.7,2021
101876,Draymond Green,198.12,SF,0.209,0.8,2012
101877,Draymond Green,198.12,SF,0.333,2.0,2013
101878,Draymond Green,198.12,PF,0.337,4.2,2014
101879,Draymond Green,198.12,PF,0.388,3.2,2015
101880,Draymond Green,198.12,PF,0.308,3.5,2016
101881,Draymond Green,198.12,PF,0.301,3.7,2017
101882,Draymond Green,198.12,PF,0.285,2.5,2018
101883,Draymond Green,198.12,PF,0.279,3.0,2019
101884,Draymond Green,198.12,PF,0.27,2.0,2020
101885,Draymond Green,198.12,PF,0.296,1.2,2021
101889,Drew Eubanks,205.74,C,0.217,0.3,2021
101890,Drew Eubanks,205.74,C,0.125,0.2,2021
101891,Drew Eubanks,205.74,C,0.267,0.7,2021
101892,Duncan Robinson,200.66,SF,0.286,2.3,2018
101893,Duncan Robinson,200.66,SG,0.446,8.3,2019
101894,Duncan Robinson,200.66,SF,0.408,8.5,2020
101895,Duncan Robinson,200.66,SG,0.372,7.9,2021
101896,Eric Paschall,198.12,PF,0.287,2.2,2019
101897,Eric Paschall,198.12,PF,0.333,1.4,2020
101898,Eric Paschall,198.12,PF,0.37,1.9,2021
101900,Eric Gordon,190.5,SG,0.389,4.3,2008
101901,Eric Gordon,190.5,SG,0.371,5.2,2009
101902,Eric Gordon,190.5,SG,0.364,5.2,2010
101903,Eric Gordon,190.5,SG,0.25,4.4,2011
101904,Eric Gordon,190.5,SG,0.324,4.1,2012
101905,Eric Gordon,190.5,SG,0.391,4.0,2013
101906,Eric Gordon,190.5,SG,0.448,5.2,2014
101907,Eric Gordon,190.5,SG,0.384,6.5,2015
101908,Eric Gordon,190.5,SG,0.372,8.8,2016
101909,Eric Gordon,190.5,SG,0.359,8.8,2017
101910,Eric Gordon,190.5,SG,0.36,8.8,2018
101911,Eric Gordon,190.5,SF,0.317,8.4,2019
101912,Eric Gordon,190.5,SG,0.329,7.8,2020
101913,Eric Gordon,190.5,SG,0.412,5.3,2021
101914,Eric Bledsoe,185.42,PG,0.276,1.4,2010
101915,Eric Bledsoe,185.42,PG,0.2,0.8,2011
101916,Eric Bledsoe,185.42,PG,0.397,1.0,2012
101917,Eric Bledsoe,185.42,PG,0.357,3.3,2013
101918,Eric Bledsoe,185.42,PG,0.324,3.4,2014
101919,Eric Bledsoe,185.42,PG,0.372,4.2,2015
101920,Eric Bledsoe,185.42,PG,0.335,4.7,2016
101921,Eric Bledsoe,185.42,PG,0.347,4.9,2017
101922,Eric Bledsoe,185.42,PG,0.308,4.3,2017
101923,Eric Bledsoe,185.42,PG,0.349,4.9,2017
101924,Eric Bledsoe,185.42,PG,0.329,4.8,2018
101925,Eric Bledsoe,185.42,PG,0.344,3.5,2019
101926,Eric Bledsoe,185.42,SG,0.341,5.0,2020
101927,Eric Bledsoe,185.42,PG,0.313,3.0,2021
101928,Emmanuel Mudiay,190.5,PG,0.319,3.4,2015
101929,Emmanuel Mudiay,190.5,PG,0.315,3.2,2016
101930,Emmanuel Mudiay,190.5,PG,0.318,2.3,2017
101931,Emmanuel Mudiay,190.5,PG,0.373,2.4,2017
101932,Emmanuel Mudiay,190.5,PG,0.196,2.1,2017
101933,Emmanuel Mudiay,190.5,PG,0.329,3.6,2018
101934,Emmanuel Mudiay,190.5,PG,0.345,1.6,2019
101936,Elie Okobo,190.5,PG,0.295,2.5,2018
101937,Elie Okobo,190.5,PG,0.352,1.3,2019
101938,Elfrid Payton,190.5,PG,0.262,0.5,2014
101939,Elfrid Payton,190.5,PG,0.326,1.3,2015
101940,Elfrid Payton,190.5,PG,0.274,1.8,2016
101941,Elfrid Payton,190.5,PG,0.326,1.5,2017
101942,Elfrid Payton,190.5,PG,0.373,1.5,2017
101943,Elfrid Payton,190.5,PG,0.2,1.3,2017
101944,Elfrid Payton,190.5,PG,0.314,2.5,2018
101945,Elfrid Payton,190.5,PG,0.203,1.5,2019
101946,Elfrid Payton,190.5,PG,0.286,1.6,2020
101947,Elfrid Payton,190.5,PG,0.222,0.4,2021
101949,Edmond Sumner,193.04,PG,0.259,1.2,2018
101950,Edmond Sumner,193.04,SG,0.264,1.7,2019
101951,Edmond Sumner,193.04,SG,0.398,1.7,2020
101966,E'Twaun Moore,190.5,PG,0.378,1.2,2011
101967,E'Twaun Moore,190.5,SG,0.34,2.6,2012
101968,E'Twaun Moore,190.5,SG,0.354,2.0,2013
101969,E'Twaun Moore,190.5,SG,0.342,0.7,2014
101970,E'Twaun Moore,190.5,SG,0.452,1.8,2015
101971,E'Twaun Moore,190.5,SG,0.37,2.8,2016
101972,E'Twaun Moore,190.5,SG,0.425,3.7,2017
101973,E'Twaun Moore,190.5,SG,0.432,3.3,2018
101974,E'Twaun Moore,190.5,SG,0.377,3.0,2019
101975,E'Twaun Moore,190.5,SG,0.314,1.3,2020
101976,Dwight Powell,208.28,PF,0.273,0.4,2014
101978,Dwight Powell,208.28,PF,0.273,0.5,2014
101979,Dwight Powell,208.28,PF,0.125,0.2,2015
101980,Dwight Powell,208.28,C,0.284,1.0,2016
101981,Dwight Powell,208.28,C,0.333,1.1,2017
101982,Dwight Powell,208.28,C,0.307,1.6,2018
101983,Dwight Powell,208.28,C,0.256,1.0,2019
101984,Dwight Powell,208.28,C,0.238,0.4,2020
101985,Dwight Powell,208.28,C,0.351,0.5,2021
102002,Dwight Howard,208.28,C,0.25,0.3,2020
102003,Dwight Howard,208.28,C,0.533,0.3,2021
102004,Dwayne Bacon,198.12,SG,0.285,2.9,2020
102005,Dusty Hannahs,190.5,SG,0.0,2.5,2018
102006,Dusty Hannahs,190.5,SG,0.667,1.5,2019
102007,Derrick Rose,187.96,PG,0.222,0.9,2008
102008,Derrick Rose,187.96,PG,0.267,0.8,2009
102009,Derrick Rose,187.96,PG,0.332,4.8,2010
102010,Derrick Rose,187.96,PG,0.312,4.4,2011
102011,Derrick Rose,187.96,PG,0.34,4.7,2013
102012,Derrick Rose,187.96,PG,0.28,5.3,2014
102013,Derrick Rose,187.96,PG,0.293,2.3,2015
102014,Derrick Rose,187.96,PG,0.217,0.9,2016
102015,Derrick Rose,187.96,PG,0.233,1.2,2017
102016,Derrick Rose,187.96,PG,0.25,1.5,2017
102017,Derrick Rose,187.96,PG,0.167,0.7,2017
102018,Derrick Rose,187.96,PG,0.37,2.9,2018
102019,Derrick Rose,187.96,PG,0.306,2.9,2019
102020,Derrick Rose,187.96,PG,0.388,2.6,2020
102021,Derrick Rose,187.96,PG,0.333,2.6,2020
102022,Derrick Rose,187.96,PG,0.411,2.6,2020
102023,Derrick Rose,187.96,PG,0.402,3.5,2021
102024,Derrick Jones Jr.,198.12,SF,0.273,0.3,2016
102025,Derrick Jones Jr.,198.12,SF,0.167,0.9,2017
102026,Derrick Jones Jr.,198.12,SF,0.0,0.3,2017
102027,Derrick Jones Jr.,198.12,SF,0.188,1.1,2017
102028,Derrick Jones Jr.,198.12,SF,0.308,1.5,2018
102029,Derrick Jones Jr.,198.12,SF,0.28,2.2,2019
102030,Derrick Jones Jr.,198.12,SF,0.316,2.3,2020
102031,Derrick Jones Jr.,198.12,PF,0.328,1.2,2021
102040,Derrick Favors,205.74,PF,0.3,0.2,2016
102041,Derrick Favors,205.74,C,0.222,0.8,2017
102042,Derrick Favors,205.74,C,0.218,1.0,2018
102045,Derrick Favors,205.74,C,0.125,0.4,2021
102046,Deonte Burton,193.04,SG,0.296,0.8,2018
102047,Deonte Burton,193.04,SF,0.189,1.4,2019
102048,Dante Exum,195.58,PG,0.314,3.2,2014
102049,Dante Exum,195.58,PG,0.295,2.3,2016
102050,Dante Exum,195.58,PG,0.278,1.3,2017
102051,Dante Exum,195.58,PG,0.29,1.5,2018
102052,Dante Exum,195.58,SG,0.349,1.2,2019
102053,Dante Exum,195.58,SG,0.333,0.5,2019
102054,Dante Exum,195.58,SG,0.351,1.5,2019
102055,Dante Exum,195.58,SG,0.182,1.8,2020
102056,Danny Green,198.12,SG,0.273,1.1,2009
102057,Danny Green,198.12,SG,0.368,2.4,2010
102058,Danny Green,198.12,SG,0.436,3.5,2011
102059,Danny Green,198.12,SG,0.429,5.2,2012
102060,Danny Green,198.12,SG,0.415,4.7,2013
102061,Danny Green,198.12,SG,0.418,5.6,2014
102062,Danny Green,198.12,SG,0.332,4.4,2015
102063,Danny Green,198.12,SG,0.379,4.6,2016
102064,Danny Green,198.12,SG,0.363,4.6,2017
102065,Danny Green,198.12,SG,0.455,5.4,2018
102066,Danny Green,198.12,SG,0.367,4.8,2019
102067,Danny Green,198.12,SF,0.405,6.3,2020
102068,Danny Green,198.12,SF,0.38,4.4,2021
102069,Danilo Gallinari,208.28,SG,0.444,2.6,2008
102070,Danilo Gallinari,208.28,SF,0.381,6.0,2009
102071,Danilo Gallinari,208.28,PF-SF,0.352,4.7,2010
102072,Danilo Gallinari,208.28,PF,0.347,5.0,2010
102073,Danilo Gallinari,208.28,SF,0.37,3.9,2010
102074,Danilo Gallinari,208.28,SF,0.328,4.3,2011
102075,Danilo Gallinari,208.28,SF,0.373,5.1,2012
102076,Danilo Gallinari,208.28,SF,0.355,5.1,2014
102077,Danilo Gallinari,208.28,SF,0.364,4.5,2015
102078,Danilo Gallinari,208.28,SF,0.389,5.1,2016
102079,Danilo Gallinari,208.28,SF,0.324,5.3,2017
102080,Danilo Gallinari,208.28,SF,0.433,5.5,2018
102081,Danilo Gallinari,208.28,PF,0.405,7.1,2019
102082,Danilo Gallinari,208.28,PF,0.406,5.0,2020
102083,Danilo Gallinari,208.28,PF,0.381,4.5,2021
102084,Daniel Theis,203.2,C,0.31,0.9,2017
102085,Daniel Theis,203.2,C,0.388,1.0,2018
102086,Daniel Theis,203.2,C,0.333,1.5,2019
102087,Daniel Theis,203.2,C,0.322,2.3,2020
102088,Daniel Theis,203.2,C,0.347,2.3,2020
102089,Daniel Theis,203.2,C,0.281,2.5,2020
102090,Daniel Theis,203.2,C,0.308,2.3,2021
102091,Daniel Theis,203.2,C,0.291,3.0,2021
102092,Daniel Theis,203.2,C,0.357,1.3,2021
102098,Damyean Dotson,195.58,SG,0.324,1.5,2017
102099,Damyean Dotson,195.58,SG,0.368,4.7,2018
102100,Damyean Dotson,195.58,SG,0.362,3.4,2019
102101,Damyean Dotson,195.58,SG,0.289,3.5,2020
102102,Damyean Dotson,195.58,SG,0.0,0.5,2021
102103,Damion Lee,195.58,SG,0.25,4.0,2017
102104,Damion Lee,195.58,SG,0.397,2.1,2018
102105,Damion Lee,195.58,SG,0.356,4.9,2019
102106,Damion Lee,195.58,SG,0.397,3.4,2020
102107,Damion Lee,195.58,SG,0.337,3.0,2021
102108,Damian Lillard,187.96,PG,0.368,6.1,2012
102109,Damian Lillard,187.96,PG,0.394,6.8,2013
102110,Damian Lillard,187.96,PG,0.343,7.0,2014
102111,Damian Lillard,187.96,PG,0.375,8.1,2015
102112,Damian Lillard,187.96,PG,0.37,7.7,2016
102113,Damian Lillard,187.96,PG,0.361,8.6,2017
102114,Damian Lillard,187.96,PG,0.369,8.0,2018
102115,Damian Lillard,187.96,PG,0.401,10.2,2019
102116,Damian Lillard,187.96,PG,0.391,10.5,2020
102117,Damian Lillard,187.96,PG,0.324,9.8,2021
102121,Damian Jones,210.82,C,0.222,0.2,2019
102125,Damian Jones,210.82,C,0.25,0.2,2020
102126,Damian Jones,210.82,C,0.345,0.5,2021
102127,DaQuan Jeffries,195.58,SG,0.278,1.4,2019
102128,DaQuan Jeffries,195.58,SG,0.299,2.2,2020
102129,DaQuan Jeffries,195.58,SG,0.321,1.6,2020
102130,DaQuan Jeffries,195.58,SG,0.282,3.0,2020
102131,DaQuan Jeffries,195.58,SG,0.0,0.3,2021
102132,D.J. Wilson,208.28,PF,0.4,0.2,2017
102133,D.J. Wilson,208.28,PF,0.362,2.6,2018
102134,D.J. Wilson,208.28,PF,0.247,2.0,2019
102135,D.J. Wilson,208.28,PF,0.345,2.5,2020
102136,D.J. Wilson,208.28,PF,0.357,2.3,2020
102137,D.J. Wilson,208.28,PF,0.339,2.6,2020
102138,D.J. Wilson,208.28,PF,0.0,0.5,2021
102139,D.J. Augustin,180.34,PG,0.333,4.1,2010
102140,D.J. Augustin,180.34,PG,0.401,4.7,2013
102141,D.J. Augustin,180.34,PG,0.091,1.1,2013
102142,D.J. Augustin,180.34,PG,0.411,5.3,2013
102143,D.J. Augustin,180.34,PG,0.354,3.4,2014
102144,D.J. Augustin,180.34,PG,0.411,3.8,2015
102145,D.J. Augustin,180.34,PG,0.348,3.5,2019
102146,D.J. Augustin,180.34,PG,0.406,2.8,2021
102147,D'Angelo Russell,193.04,PG,0.351,4.6,2015
102148,D'Angelo Russell,193.04,PG,0.352,6.1,2016
102149,D'Angelo Russell,193.04,PG,0.324,5.8,2017
102150,D'Angelo Russell,193.04,PG,0.369,7.8,2018
102151,D'Angelo Russell,193.04,PG,0.367,9.6,2019
102152,D'Angelo Russell,193.04,PG,0.374,9.7,2019
102153,D'Angelo Russell,193.04,PG,0.345,9.2,2019
102154,D'Angelo Russell,193.04,PG,0.387,7.4,2020
102155,D'Angelo Russell,193.04,PG,0.34,8.0,2021
102156,Courtney Lee,195.58,SG,0.404,2.6,2008
102157,Courtney Lee,195.58,SG,0.338,3.2,2009
102158,Courtney Lee,195.58,SG,0.408,2.1,2010
102159,Courtney Lee,195.58,SG,0.401,3.7,2011
102160,Courtney Lee,195.58,SG,0.372,2.0,2012
102161,Courtney Lee,195.58,SG,0.371,2.5,2013
102162,Courtney Lee,195.58,SG,0.442,1.7,2013
102163,Courtney Lee,195.58,SG,0.345,2.9,2013
102164,Courtney Lee,195.58,SG,0.402,2.9,2014
102165,Courtney Lee,195.58,SG,0.378,2.7,2015
102166,Courtney Lee,195.58,SG,0.37,2.7,2015
102167,Courtney Lee,195.58,SG,0.392,2.8,2015
102168,Courtney Lee,195.58,SG,0.401,3.5,2016
102169,Courtney Lee,195.58,SG,0.406,3.7,2017
102170,Courtney Lee,195.58,SG,0.291,1.6,2018
102171,Courtney Lee,195.58,SG,0.313,1.3,2018
102172,Courtney Lee,195.58,SG,0.282,1.8,2018
102173,Courtney Lee,195.58,SG,0.447,2.0,2019
102174,Cory Joseph,190.5,PG,0.2,0.5,2011
102175,Cory Joseph,190.5,PG,0.286,0.8,2012
102176,Cory Joseph,190.5,SG,0.316,0.6,2013
102177,Cory Joseph,190.5,PG,0.364,0.6,2014
102178,Cory Joseph,190.5,SG,0.273,1.4,2015
102179,Cory Joseph,190.5,PG,0.356,1.7,2016
102180,Cory Joseph,190.5,PG,0.353,2.3,2017
102181,Cory Joseph,190.5,PG,0.322,2.1,2018
102182,Cory Joseph,190.5,PG,0.352,2.2,2019
102183,Cory Joseph,190.5,PG,0.341,2.1,2020
102184,Cory Joseph,190.5,PG,0.33,2.1,2020
102185,Cory Joseph,190.5,PG,0.368,2.0,2020
102186,Cory Joseph,190.5,PG,0.414,2.4,2021
102187,Corey Brewer,205.74,SF,0.194,0.5,2007
102188,Corey Brewer,205.74,SF,0.417,0.8,2008
102189,Corey Brewer,205.74,SG,0.346,2.9,2009
102190,Corey Brewer,205.74,SF-SG,0.268,1.6,2010
102191,Corey Brewer,205.74,SF,0.263,1.8,2010
102192,Corey Brewer,205.74,SG,0.308,1.0,2010
102193,Corey Brewer,205.74,SF,0.26,2.2,2011
102194,Corey Brewer,205.74,SF,0.296,3.7,2012
102195,Corey Brewer,205.74,SF,0.28,2.6,2013
102196,Corey Brewer,205.74,SF,0.268,2.9,2014
102197,Corey Brewer,205.74,SF,0.195,1.7,2014
102198,Corey Brewer,205.74,SF,0.284,3.5,2014
102199,Corey Brewer,205.74,SF,0.272,2.7,2015
102200,Corey Brewer,205.74,SF,0.229,1.4,2016
102201,Corey Brewer,205.74,SF,0.234,1.6,2016
102202,Corey Brewer,205.74,SF,0.208,1.0,2016
102203,Corey Brewer,205.74,SF-SG,0.282,1.5,2017
102204,Corey Brewer,205.74,SF,0.186,0.8,2017
102205,Corey Brewer,205.74,SG,0.343,3.7,2017
102206,Corey Brewer,205.74,SF,0.318,1.4,2018
102207,Corey Brewer,205.74,SF,0.286,2.0,2018
102208,Corey Brewer,205.74,SF,0.333,1.3,2018
102209,Corey Brewer,205.74,PF,0.0,0.2,2019
102211,Danuel House Jr.,198.12,SG,0.259,2.5,2017
102212,Danuel House Jr.,198.12,SF,0.416,4.6,2018
102213,Danuel House Jr.,198.12,SF,0.363,5.6,2019
102214,Danuel House Jr.,198.12,SF,0.346,4.3,2020
102215,Danuel House Jr.,198.12,SF,0.376,2.8,2021
102216,Danuel House Jr.,198.12,SF,0.294,2.1,2021
102217,Danuel House Jr.,198.12,SF,0.0,1.0,2021
102218,Danuel House Jr.,198.12,SF,0.415,3.3,2021
102219,Evan Turner,198.12,SG,0.318,0.6,2010
102220,Evan Turner,198.12,SF,0.224,0.8,2011
102221,Evan Turner,198.12,SF,0.365,1.9,2012
102222,Evan Turner,198.12,SF,0.321,1.9,2013
102223,Evan Turner,198.12,SF,0.288,2.4,2013
102224,Evan Turner,198.12,SF,0.5,0.9,2013
102225,Evan Turner,198.12,SG,0.277,1.5,2014
102226,Evan Turner,198.12,SG,0.241,1.0,2015
102227,Evan Turner,198.12,SF,0.263,1.8,2016
102228,Evan Turner,198.12,SF,0.318,1.7,2017
102229,Evan Turner,198.12,PG,0.212,0.7,2018
102230,Evan Turner,198.12,SG,0.0,0.3,2019
102231,Darius Garland,185.42,SG,0.355,5.0,2019
102232,Darius Garland,185.42,PG,0.395,4.9,2020
102233,Darius Garland,185.42,PG,0.383,6.7,2021
102234,Denzel Valentine,193.04,SG,0.351,3.6,2016
102235,Denzel Valentine,193.04,SG,0.386,4.8,2017
102236,Denzel Valentine,193.04,SF,0.336,3.8,2019
102237,Denzel Valentine,193.04,SG,0.331,3.9,2020
102238,Denzel Valentine,193.04,SG,0.404,2.0,2021
102239,Denzel Valentine,193.04,SG,0.409,2.0,2021
102240,Denzel Valentine,193.04,SG,0.333,1.5,2021
102241,Dennis Smith Jr.,187.96,PG,0.313,4.9,2017
102242,Dennis Smith Jr.,187.96,PG,0.322,3.9,2018
102243,Dennis Smith Jr.,187.96,PG,0.344,3.9,2018
102244,Dennis Smith Jr.,187.96,PG,0.289,4.0,2018
102245,Dennis Smith Jr.,187.96,PG,0.296,1.6,2019
102246,Dennis Smith Jr.,187.96,PG,0.328,2.5,2020
102247,Dennis Smith Jr.,187.96,PG,0.0,1.3,2020
102248,Dennis Smith Jr.,187.96,PG,0.352,2.7,2020
102249,Dennis Smith Jr.,187.96,PG,0.222,0.7,2021
102250,Delon Wright,195.58,PG,0.385,0.5,2015
102251,Delon Wright,195.58,PG,0.333,1.1,2016
102252,Delon Wright,195.58,PG,0.366,2.2,2017
102253,Delon Wright,195.58,PG,0.298,2.2,2018
102254,Delon Wright,195.58,PG,0.333,1.8,2018
102255,Delon Wright,195.58,PG,0.256,3.0,2018
102256,Delon Wright,195.58,PG,0.37,1.7,2019
102257,Delon Wright,195.58,SG-PG,0.372,2.7,2020
102258,Delon Wright,195.58,SG,0.348,2.5,2020
102259,Delon Wright,195.58,PG,0.398,3.1,2020
102260,Delon Wright,195.58,SG,0.379,1.5,2021
102261,Dejounte Murray,193.04,PG,0.391,0.6,2016
102262,Dejounte Murray,193.04,PG,0.265,0.4,2017
102263,Dejounte Murray,193.04,PG,0.369,1.7,2019
102264,Dejounte Murray,193.04,PG,0.317,3.0,2020
102265,Dejounte Murray,193.04,PG,0.327,4.3,2021
102266,Deandre Ayton,210.82,C,0.231,0.3,2019
102267,Dean Wade,205.74,PF,0.5,0.3,2019
102268,Dean Wade,205.74,PF,0.366,3.4,2020
102269,Dean Wade,205.74,PF,0.359,2.8,2021
102274,DeMarre Carroll,198.12,SF-PF,0.368,0.8,2011
102276,DeMarre Carroll,198.12,SF,0.368,1.0,2011
102277,DeMarre Carroll,198.12,SF,0.286,1.1,2012
102278,DeMarre Carroll,198.12,SF,0.362,3.7,2013
102279,DeMarre Carroll,198.12,SF,0.395,4.3,2014
102280,DeMarre Carroll,198.12,SF,0.39,4.5,2015
102281,DeMarre Carroll,198.12,SF,0.341,4.4,2016
102282,DeMarre Carroll,198.12,PF,0.371,5.4,2017
102283,DeMarre Carroll,198.12,PF,0.342,4.6,2018
102284,DeMarre Carroll,198.12,SF-C,0.242,1.4,2019
102285,DeMarre Carroll,198.12,SF,0.231,0.9,2019
102286,DeMarre Carroll,198.12,C,0.25,2.2,2019
102287,DeMar DeRozan,198.12,SG,0.25,0.2,2009
102288,DeMar DeRozan,198.12,SG,0.096,0.6,2010
102289,DeMar DeRozan,198.12,SG,0.261,1.5,2011
102290,DeMar DeRozan,198.12,SG,0.283,1.5,2012
102291,DeMar DeRozan,198.12,SG,0.305,2.7,2013
102292,DeMar DeRozan,198.12,SG,0.284,1.5,2014
102293,DeMar DeRozan,198.12,SG,0.338,1.8,2015
102294,DeMar DeRozan,198.12,SG,0.266,1.7,2016
102295,DeMar DeRozan,198.12,SG,0.31,3.6,2017
102296,DeMar DeRozan,198.12,SG,0.156,0.6,2018
102297,DeMar DeRozan,198.12,SF,0.257,0.5,2019
102298,DeMar DeRozan,198.12,PF,0.257,1.2,2020
102299,DeMar DeRozan,198.12,PF,0.352,1.9,2021
102300,DeAndre' Bembry,195.58,SF,0.056,0.5,2016
102301,DeAndre' Bembry,195.58,SF,0.367,1.2,2017
102302,DeAndre' Bembry,195.58,SG,0.289,2.1,2018
102303,DeAndre' Bembry,195.58,SG,0.231,1.5,2019
